Swimming at the 1928 Summer Olympics - Women's 100 metre backstroke,11,568
Athletics at the 2008 Summer Olympics - Men's 800 metres,46,414
Taekwondo at the 2000 Summer Olympics - Women's 67 kg,42,720
Shooting at the 1988 Summer Olympics - Men's 10 metre air rifle,36,146
Sailing at the 2000 Summer Olympics - Men's Sailboard,42,303
Cycling at the 1988 Summer Olympics - Men's 1000m Time Trial,36,520
Athletics at the 1968 Summer Olympics - Women's 800 metres,26,169
Shooting at the 1968 Summer Olympics - Trap,26,22
Wrestling at the 1964 summer Olympics - Men's Greco-Roman Middleweight,24,519
Athletics at the 1984 Summer Olympics - Women's 100 metres hurdles,33,441
Cycling at the 1908 Summer Olympics - Men's sprint,5,264
Athletics at the 1984 Summer Olympics – Men's 100 metres,33,312
Speed Skating at the 1948 Winter Olympics - Men's 5000m,17,583
Athletics at the 2004 Summer Olympics - Men's Decathlon,44,684
Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Super Heavyweight,40,418
Canoeing at the 1996 Summer Olympics - Men's slalom K-1,40,447
Boxing at the 2008 Summer Olympics - Light welterweight,46,657
Swimming at the 2008 Summer Olympics - Women's 200 metre Individual Medley,46,98
Swimming at the 2008 Summer Olympics - Men's 4 x 100 metre medley relay,46,751
Athletics at the 2004 Summer Olympics - Men's 4 x 100 metres relay,44,40
Swimming at the 2004 Summer Olympics - Men's 200 metre butterfly,44,685
Swimming at the 2004 Summer Olympics - Women's 200 metre Individual Medley,44,98
Canoeing at the 1984 Summer Olympics - Men's C-1 1000 metres,33,259
Athletics at the 1988 Summer Olympics - Women's 200 metres,36,716
Boxing at the 1904 Summer Olympics - Bantamweight,3,33
Athletics at the 1904 Summer Olympics - Men's 2590 metre steeplechase,3,522
Swimming at the 1984 Summer Olympics - Men's 400 metre freestyle,33,6
Judo at the 2004 Summer Olympics - Men's Middleweight (90 kg),44,228
Judo at the 2004 Summer Olympics - Men's Half Lightweight (66 kg),44,585
Canoeing at the 1972 Summer Olympics - Women's K-1 500 metres,27,750
Canoeing at the 1936 Summer Olympics - Men's folding K-1 10000 metres,14,722
Athletics at the 1980 Summer Olympics - Men's long jump,32,761
Alpine Skiing at the 1998 Winter Olympics – Men’s Super G,41,736
Wrestling at the 1972 Summer Olympics - Men's Greco-Roman 100 kg,27,633
Athletics at the 1964 Summer Olympics - Women's Javelin Throw,24,229
Shooting at the 1900 Summer Olympics - Trap,2,22
Swimming at the 1976 Summer Olympics - Women's 200 metre backstroke,30,442
Judo at the 1996 Summer Olympics - Men's Lightweight (71kg),40,625
Luge at the 1964 Winter Olympics - Women's Singles,23,61
Luge at the 1964 Winter Olympics - Women's Singles,23,191
Rowing at the 1996 Summer Olympics - Men's Single Sculls,40,2
Shooting at the 1976 Summer Olympics - Men's 50 metre rifle; prone,30,52
Biathlon at the 1984 Winter Olympics - Men's 10km Sprint,34,320
Judo at the 1996 Summer Olympics - Men's Heavyweight (+95 kg),40,351
Ski Jumping at the 1980 Winter Olympics - Normal Hill,31,566
Wrestling at the 1932 Summer Olympics - Greco-Roman Heavyweight,13,356
Speed Skating at the 1968 Winter Olympics - Women's 1500m,25,192
Speed Skating at the 1968 Winter Olympics - Women's 1500m,25,279
Boxing at the 1908 Summer Olympics - Lightweight,5,494
Athletics at the 1936 Summer Olympics – Women's discus throw,14,196
Alpine Skiing at the 2006 Winter Olympics - Men's Super-G,45,736
Judo at the 2000 Summer Olympics - Men's Middleweight (90 kg),42,228
Table Tennis at the 2008 Summer Olympics - Men's Team,46,56
Swimming at the 2004 Summer Olympics - Women's 200 metre breaststroke,44,95
Gymnastics at the 2000 Summer Olympics – Women's Floor,42,45
Swimming at the 2000 Summer Olympics - Men's 400 metre individual medley,42,46
Boxing at the 1964 Summer Olympics - Heavyweight,24,113
Swimming at the 1992 Summer Olympics - Women's 800 metre freestyle,37,656
Alpine skiing at the 2006 Winter Olympics - Men's Giant Slalom,45,501
Speed skating at the 2006 Winter Olympics - Men's 500m,45,219
Speed skating at the 2006 Winter Olympics - Men's 500m,45,769
Swimming at the 1900 Summer Olympics - Men's underwater swimming,2,536
Athletics at the 1948 Summer Olympics - Men's triple jump,16,641
Archery at the 1908 Summer Olympics - Men's double York round,5,476
Short Track Speed Skating at the 2006 Winter Olympics - Women's 1000m,45,300
Short Track Speed Skating at the 2006 Winter Olympics - Women's 1000m,45,778
Gymnastics at the 1972 Summer Olympics – Women's vault,27,150
Boxing at the 1988 Summer Olympics - Light Welterweight,36,171
Athletics at the 1984 Summer Olympics - Women's high jump,33,231
Handball at the 2000 Summer Olympics - Women's tournament,42,252
Speed Skating at the 1960 Winter Olympics - Men's 5000m,21,583
Swimming at the 1936 Summer Olympics - Men's 100 metre freestyle,14,698
Swimming at the 1988 Summer Olympics - Men's 200 metre freestyle,36,236
Tennis at the 1992 Summer Olympics - Women's Singles,37,470
Athletics at the 1964 Summer Olympics - Men's 5000 metres,24,505
Figure skating at the 2010 Winter Olympics – Ladies' singles,47,61
Figure skating at the 2010 Winter Olympics – Ladies' singles,47,191
Athletics at the 1908 Summer Olympics - Men's standing long jump,5,110
Athletics at the 1936 Summer Olympics – Men's marathon,14,661
Swimming at the 1976 Summer Olympics - Men's 1500 metre freestyle,30,704
Archery at the 2008 Summer Olympics - Men's team,46,147
Diving at the 2008 Summer Olympics – Men's synchronized 10 metre platform,46,329
Athletics at the 2008 Summer Olympics - Women's 400 metres hurdles,46,693
Canoeing at the 2008 Summer Olympics - Men's slalom K-1,46,447
Shooting at the 1996 Summer Olympics - Women's Double Trap,40,445
Gymnastics at the 1956 Summer Olympics – Women's floor,20,45
Gymnastics at the 2000 Summer Olympics – Men's trampoline,42,237
Gymnastics at the 2000 Summer Olympics – Women's trampoline,42,624
Shooting at the 2004 Summer Olympics - Women's Trap,44,706
Swimming at the 1988 Summer Olympics - Women's 100 metre freestyle,36,51
Figure skating at the 1928 Winter Olympics - Women's Singles,10,61
Figure skating at the 1928 Winter Olympics - Women's Singles,10,191
Figure skating at the 1936 Winter Olympics - Women's Singles,15,61
Figure skating at the 1936 Winter Olympics - Women's Singles,15,191
Athletics at the 1980 Summer Olympics - Men's 1500 metres,32,311
Wrestling at the 1972 Summer Olympics - Men's Greco-Roman Welterweight,27,495
Short Track Speed Skating at the 2006 Winter Olympics – Men's 500m,45,219
Short Track Speed Skating at the 2006 Winter Olympics – Men's 500m,45,769
Equestrian at the 1964 Summer Olympics - Individual eventing,24,71
Gymnastics at the 2004 Summer Olympics - Men's Floor Exercises,44,511
Shooting at the 1912 Summer Olympics - Men's 300 metre military rifle; three positions,6,107
Swimming at the 1984 Summer Olympics - Women's 100 metre backstroke,33,568
Swimming at the 1912 Summer Olympics - Men's 400 metre freestyle,6,6
Athletics at the 1912 Summer Olympics - Men's pentathlon,6,182
Judo at the 1992 Summer Olympics - Men's Middleweight (86kg),37,728
Boxing at the 1960 Summer Olympics - Light Welterweight,22,171
Wrestling at the 1952 Summer Olympics - Men's Freestyle Middleweight,18,31
Alpine skiing at the 2010 Winter Olympics – Women's giant slalom,47,396
Weightlifting at the 1972 Summer Olympics - Men's Flyweight  -52 kg,27,392
Boxing at the 1976 Summer Olympics - Flyweight,30,209
Figure Skating at the 1960 Winter Olympics - Men's Singles,21,567
Modern Pentathlon at the 1992 Summer Olympics - Men's Individual,37,398
Fencing at the 1924 Summer Olympics – Men's Sabre; Individual,8,148
Cross-Country Skiing at the 1972 Winter Olympics - Men's 15km,28,301
Weightlifting at the 1988 Summer Olympics - Men's Flyweight -52 kg,36,392
Boxing at the 1952 Summer Olympics - Heavyweight,18,113
Equestrian at the 1996 Summer Olympics - Individual Eventing,40,71
Weightlifting at the 1960 Summer Olympics - Men's Middle Heavyweight  82.5-90 kg,22,479
Gymnastics at the 1960 Summer Olympics - Men's Floor Exercises,22,511
Weightlifting at the 1992 Summer Olympics - Men's Middle Heavyweight  82.5-90 kg,37,479
Shooting at the 2004 Summer Olympics - Men's 50 metre rifle; three positions,44,697
Alpine Skiing at the 1980 Winter Olympics - Men's Giant Slalom,31,501
Alpine Skiing at the 1972 Winter Olympics - Women's Slalom,28,733
Athletics at the 1928 Summer Olympics - Men's pole vault,11,587
Athletics at the 1932 Summer Olympics - Men's javelin throw,13,603
Fencing at the 2012 Summer Olympics - Men's sabre; Individual,48,148
Weightlifting at the 2012 Summer Olympics – Men's 69 kg,48,655
Taekwondo at the 2012 Summer Olympics – Women's 57 kg,48,327
Athletics at the 2012 Summer Olympics – Men's 800 metres,48,414
Rowing at the 1988 Summer Olympics – Men's coxed pairs,36,364
Swimming at the 1904 Summer Olympics - Men's 440 yard breaststroke,3,377
Diving at the 1920 Summer Olympics - Women's 10 metre platform,7,305
Rowing at the 1904 Summer Olympics - Men's single sculls,3,2
Gymnastics at the 2004 Summer Olympics - Men's artistic individual all-around,44,584
Equestrian at the 1920 Summer Olympics - Individual jumping,7,210
Swimming at the 1996 Summer Olympics - Men's 100 metre freestyle,40,698
Fencing at the 1900 Summer Olympics - Men's foil,2,96
Diving at the 2004 Summer Olympics - Women's synchronized 10 metre platform,44,747
Diving at the 1992 Summer Olympics - Women's 3 metre springboard,37,699
Wrestling at the 1996 Summer Olympics - Men's Freestyle Featherweight,40,369
Archery at the 2012 Summer Olympics – Men's team,48,147
Swimming at the 2012 Summer Olympics – Women's 400 metre individual medley,48,613
Taekwondo at the 2012 Summer Olympics – Women's 49 kg,48,754
Athletics at the 1988 Summer Olympics - Men's 50 km walk,36,170
Weightlifting at the 2004 Summer Olympics - Men's Heavyweight 94 - 105 kg,44,168
Gymnastics at the 2004 Summer Olympics - Men's Vault,44,654
Athletics at the 1904 Summer Olympics - Men's triple jump,3,641
Swimming at the 1912 Summer Olympics - Men's 100 metre backstroke,6,47
Athletics at the 1996 Summer Olympics - Women's 10 km walk,40,419
Athletics at the 1912 Summer Olympics - Men's long jump,6,761
Diving at the 1920 Summer Olympics - Men's 3 metre springboard,7,710
Athletics at the 2012 Summer Olympics – Women's triple jump,48,708
Sailing at the 2012 Summer Olympics – Men's Laser class,48,682
Diving at the 2012 Summer Olympics – Men's synchronized 10 metre platform,48,329
Shooting at the 2012 Summer Olympics - Women's 10 metre air pistol,48,207
Badminton at the 2012 Summer Olympics – Mixed doubles,48,284
Athletics at the 1900 Summer Olympics - Men's 200 metre hurdles,2,82
Snowboarding at the 2006 Winter Olympics – Women's snowboard cross,45,43
Gymnastics at the 1956 Summer Olympics - Men's Floor Exercises,20,511
Wrestling at the 1964 summer Olympics - Men's Freestyle Bantamweight,24,532
Weightlifting at the 1964 summer Olympics - Men's Heavyweight +90 kg,24,134
Athletics at the 1960 Summer Olympics - Men's marathon,22,661
Judo at the 1984 Summer Olympics - Men's Heavyweight  (+95kg),33,351
Shooting at the 2004 Summer Olympics - Women's 25 metre Pistol,44,555
Table Tennis at the 1996 Summer Olympics - Women's Singles,40,238
Luge at the 1980 Winter Olympics - Women's Singles,31,61
Luge at the 1980 Winter Olympics - Women's Singles,31,191
Luge at the 1968 Winter Olympics - Men's Single,25,111
Gymnastics at the 1948 Summer Olympics - Men's Floor Exercises,16,511
Wrestling at the 1956 Summer Olympics - Men's Freestyle Flyweight,20,675
Gymnastics at the 1984 Summer Olympics – Men's artistic individual all-around,33,584
Modern Pentathlon at the 2000 Summer Olympics - Women's Individual,42,565
Wrestling at the 1964 summer Olympics - Men's Freestyle Heavyweight,24,767
Athletics at the 1984 Summer Olympics - Women's 400 metres,33,563
Weightlifting at the 1964 summer Olympics - Men's Middleweight 67.5-75 kg,24,202
Weightlifting at the 1964 summer Olympics - Men's Featherweight 56-60 kg,24,575
Shooting at the 1956 Summer Olympics - Men's 50 metre rifle; prone,20,52
Ski jumping at the 1998 Winter Olympics - Normal Hill,41,566
Wrestling at the 1960 Summer Olympics - Men's Freestyle Featherweight,22,369
Short Track Speed Skating at the 1994 Winter Olympics - Women's 500m,39,294
Ski jumping at the 2002 Winter Olympics - Large Hill,43,615
Shooting at the 2004 Summer Olympics - Men's 25 metre rapid fire pistol,44,509
Gymnastics at the 1996 Summer Olympics – Men's Floor Exercises,40,511
Alpine Skiing at the 1976 Winter Olympics - Men's Downhill,29,411
Gymnastics at the 1952 Summer Olympics - Women's Vault,18,150
Rowing at the 1992 Summer Olympics - Women's Single Sculls,37,124
Athletics at the 1976 Summer Olympics - Women's High Jump,30,231
Shooting at the 1952 Summer Olympics - Men's 50 metre pistol,18,403
Equestrian at the 1956 Summer Olympics - Jumping; Individual,20,210
Shooting at the 1956 Summer Olympics - Men's 50 metre pistol,20,403
Wrestling at the 1968 Summer Olympics - Men's Freestyle Lightweight,26,37
Fencing at the 1932 Summer Olympics - Women's Foil; Individual,13,65
Boxing at the 1992 Summer Olympics - Lightweight,37,97
Judo at the 1992 Summer Olympics - Women's Middleweight (66kg),37,175
Cycling at the 1960 Summer Olympics - Men's Sprint,22,264
Short Track Speed Skating at the 2006 Winter Olympics – Men's 1000m,45,292
Short Track Speed Skating at the 2006 Winter Olympics – Men's 1000m,45,606
Athletics at the 1980 Summer Olympics - Women's Javelin Throw,32,229
Wrestling at the 1964 summer Olympics - Men's Greco-Roman Featherweight,24,120
Judo at the 1984 Summer Olympics - Men's Lightweight (71kg),33,625
Wrestling at the 1976 Summer Olympics - Men's Greco-Roman Bantamweight,30,454
Athletics at the 2004 Summer Olympics - Women's 1;500 metres,44,159
Modern pentathlon at the 2008 Summer Olympics - Men's Individual,46,398
Sailing at the 2008 Summer Olympics - Men's Laser class,46,682
Canoeing at the 1988 Summer Olympics - Men's C-1 1000 metres,36,259
Wrestling at the 2008 Summer Olympics - Women's Freestyle Flyweight,46,780
Wrestling at the 1992 Summer Olympics - Men's Greco-Roman Middleweight,37,458
Canoeing at the 2008 Summer Olympics - Women's K-4 500 metres,46,578
Shooting at the 2000 Summer Olympics - Women's Skeet,42,105
Weightlifting at the 1920 Summer Olympics - Men's Lightweight 60-67.5 kg,7,389
Athletics at the 2004 Summer Olympics - Men's 800 metres,44,414
Cycling at the 2004 Summer Olympics - Keirin Men,44,753
Wrestling at the 2012 Summer Olympics – Men's freestyle 66 kg,48,643
Beach volleyball at the 2012 Summer Olympics – Women's tournament,48,167
Boxing at the 2012 Summer Olympics – Men's light flyweight,48,762
Canoeing at the 2012 Summer Olympics – Men's K-1 1000 metres,48,282
Cycling at the 2012 Summer Olympics – Women's team pursuit,48,496
Rowing at the 2012 Summer Olympics – Women's double sculls,48,636
Athletics at the 2012 Summer Olympics – Men's long jump,48,761
Judo at the 1988 Summer Olympics - Men's Lightweight (71kg),36,625
Athletics at the 1932 Summer Olympics - Men's 5000 metres,13,505
Basketball at the 1972 Summer Olympics,27,623
Skeleton at the 2006 Winter Olympics – Men's Skeleton,45,434
Handball at the 1984 Summer Olympics - Men's tournament,33,689
Swimming at the 1956 Summer Olympics – Women's 100 metre butterfly,20,335
Swimming at the 1968 Summer Olympics – Men's 100 metre freestyle,26,698
Short track speed skating at the 2010 Winter Olympics – Women's 1000 metres,47,300
Short track speed skating at the 2010 Winter Olympics – Women's 1000 metres,47,778
Swimming at the 1972 Summer Olympics - Men's 100 metre freestyle,27,698
Wrestling at the 1964 summer Olympics - Men's Greco-Roman Light Heavyweight,24,244
Badminton at the 1996 Summer Olympics - Women's Singles,40,333
athletics at the 1968 Summer Olympics - Men's 3000 metre Steeplechase,26,510
Athletics at the 1968 Summer Olympics - Women's Javelin Throw,26,229
Judo at the 1972 Summer Olympics - Men's Middleweight (80kg),27,582
Judo at the 1988 Summer Olympics - Men's Half Middleweight (78kg),36,27
Nordic Combined at the 1998 Winter Olympics - Individual,41,136
Alpine Skiing at the 1994 Winter Olympics - Men's Slalom,39,746
Archery  at the 1976 Summer Olympics - Women's Individual,30,487
Alpine skiing at the 2010 Winter Olympics – Men's giant slalom,47,501
Boxing at the 1960 Summer Olympics - Lightweight,22,97
Cross Country Skiing at the 1964 Winter Olympics - Women's 10km,23,67
Swimming at the 1948 Summer Olympics - Women's 100 metre backstroke,16,568
Short Track Speed Skating at the 2002 Winter Olympics - Men's 500m,43,219
Short Track Speed Skating at the 2002 Winter Olympics - Men's 500m,43,769
Judo at the 1992 Summer Olympics - Women's Half Heavyweight (72k),37,73
Gymnastics at the 1948 Summer Olympics - Men's pommel horse,16,306
Short Track Speed Skating at the 2006 Winter Olympics – Men's 1500m,45,734
Wrestling at the 1968 Summer Olympics - Men's Freestyle Featherweight,26,727
Basketball at the 1960 Summer Olympics,22,623
Diving at the 1924 Summer Olympics - Men's 10 metre platform,8,719
Swimming at the 1996 Summer Olympics - Women's 200 metre butterfly,40,250
Swimming at the 2000 Summer Olympics - Men's 200 metre backstroke,42,319
Canoeing at the 1964 Summer Olympics - Men's C-1 1000 metres,24,259
Volleyball at the 1996 Summer Olympics - Women's beach volleyball,40,167
Athletics at the 1912 Summer Olympics - Men's shot put,6,660
Diving at the 2004 Summer Olympics - Women's synchronized 3 metre springboard,44,339
Swimming at the 1996 Summer Olympics - Men's 400 metre individual medley,40,46
Taekwondo at the 2004 Summer Olympics - Women's +67 kg,44,143
Wrestling at the 1912 Summer Olympics - Men's Greco-Roman heavyweight,6,350
Athletics at the 1904 Summer Olympics - Men's marathon,3,661
Swimming at the 1936 Summer Olympics - Men's 100 metre backstroke,14,47
Alpine Skiing at the 1984 Winter Olympics - Men's downhill,34,411
Cycling at the 2004 Summer Olympics - Points Race Men,44,573
Wrestling at the 1932 Summer Olympics - Men's Freestyle Lightweight,13,265
Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Light Heavyweight,11,674
Swimming at the 1952 Summer Olympics - Women's 100 metre backstroke,18,568
Speed Skating at the 1964 Winter Olympics - Women's 3000m,23,391
Gymnastics at the 1952 Summer Olympics - Women's Floor,18,45
Cross-Country Skiing at the 1988 Winter Olympics - Men's 30km,35,593
Fencing at the 1976 Summer Olympics - Men's Sabre; Individual,30,148
Equestrian at the 1972 Summer Olympics - Jumping; Individual,27,210
Athletics at the 1972 Summer Olympics - Men's Pole Vault,27,587
Freestyle Skiing at the 1994 Winter Oympics - Women's Moguls,39,361
Modern Pentathlon at the 1968 Summer Olympics - Men's Individual,26,398
Athletics at the 1984 Summer Olympics - Women's 800 metres,33,169
Gymnastics at the 1988 Summer Olympics – Men's pommel horse,36,306
Weightlifting at the 1968 Summer Olympics - Men's Heavyweight +90 kg,26,134
Gymnastics at the 1980 Summer Olympics – Men's parallel bars,32,666
Gymnastics at the 1976 Summer Olympics – Women's Vault,30,150
Wrestling at the 1952 Summer Olympics - Freestyle Welterweight,18,289
Figure Skating at the 1998 Winter Olympics -Women's Singles,41,61
Figure Skating at the 1998 Winter Olympics -Women's Singles,41,191
Ski Jumping at the 1976 Winter Olympics - Normal Hill,29,566
Weightlifting at the 1980 Summer Olympics - Men's Bantamweight 52-56 kg,32,550
Boxing at the 1996 Summer Olympics - Heavyweight,40,446
Cross-Country Skiing at the 1964 Winter Olympics - Men's 30km,23,593
Nordic Combined at the 1964 Winter Olympics - Individual,23,136
Biathlon at the 1992 Winter Olympics - Men's 20km Individual,38,295
Short Track Speed Skating at the 1998 Winter Olympics - Women's 1000m,41,300
Short Track Speed Skating at the 1998 Winter Olympics - Women's 1000m,41,778
Cross-Country Skiing at the 1968 Winter Olympics - Men's 15km,25,301
Wrestling at the 1924 Summer Olympics - Men's Freestyle Light Heavyweight,8,32
Speed Skating at the 1992 Winter Olympics - Women's 1000m,38,300
Speed Skating at the 1992 Winter Olympics - Women's 1000m,38,778
Athletics at the 1952 Summer Olympics - Men's Discus Throw,18,60
Weightlifting at the 1988 Summer Olympics - Men's Heavyweight 100-110 kg,36,513
Weightlifting at the 1968 Summer Olympics - Men's Middleweight 67.5-75 kg,26,202
Cycling at the 2000 Summer Olympics  - Women's Road Time Trial,42,424
Gymnastics at the 1972 Summer Olympics – Men's vault,27,654
athletics at the 1968 Summer Olympics - Men's Pole Vault,26,587
Swimming at the 1992 Summer Olympics - Women's 100 metre breaststroke,37,588
Swimming at the 1992 Summer Olympics - Men's 100 metre backstroke,37,47
Tennis at the 1908 Summer Olympics - Men's Indoor Singles,5,313
Wrestling at the 1908 Summer Olympics - Greco-Roman light heavyweight,5,534
Canoeing at the 1956 Summer Olympics - Men's K-1 1000 metres,20,282
Shooting at the 1992 Summer Olympics - Skeet,37,164
Athletics at the 1984 Summer Olympics - Women's Long Jump,33,128
Figure skating at the 2006 Winter Olympics – Women's Singles,45,61
Figure skating at the 2006 Winter Olympics – Women's Singles,45,191
Shooting at the 1992 Summer Olympics - Men's 50 metre pistol,37,403
Shooting at the 1988 Summer Olympics - Women's 10 metre air pistol,36,207
Wrestling at the 2004 Summer Olympics - Men's Greco-Roman Super Heavyweight,44,258
Canoeing at the 2008 Summer Olympics - Men's slalom C-1,46,416
Athletics at the 2000 Summer Olympics – Men's 10000 metres,42,251
Swimming at the 1980 Summer Olympics - Men's 100 metre backstroke,32,47
Swimming at the 1980 Summer Olympics - Women's 200 metre breaststroke,32,95
Athletics at the 1980 Summer Olympics - Men's 200 metres,32,157
Wrestling at the 1980 Summer Olympics - Men's freestyle Middleweight,32,745
Shooting at the 2000 Summer Olympics - Women's 25 metre pistol,42,555
Boxing at the 2008 Summer Olympics - Super heavyweight,46,63
Speed Skating at the 1932 Winter Olympics - Men's 500m,12,219
Speed Skating at the 1932 Winter Olympics - Men's 500m,12,769
Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Middleweight,36,458
Wrestling at the 1984 Summer Olympics - Men's freestyle Light Flyweight,33,558
Gymnastics at the 1920 Summer Olympics - Men's artistic individual all-around,7,584
Athletics at the 2000 Summer Olympics – Men's 200 metres,42,157
Snowboarding at the 2010 Winter Olympics – Men's parallel giant slalom,47,68
Swimming at the 1968 Summer Olympics - Women's 200 metre butterfly,26,250
Swimming at the 1992 Summer Olympics - Men's 200 metre freestyle,37,236
Cycling at the 1972 Summer Olympics - Men's individual road race,27,149
Weightlifting at the 2004 Summer Olympics - Men's Featherweight 56-62 kg,44,342
Swimming at the 1984 Summer Olympics - Women's 200 metre breaststroke,33,95
Athletics at the 1956 Summer Olympics - Men's 10.000 metres,20,251
Athletics at the 1988 Summer Olympics - Men's Long Jump,36,761
Archery at the 1920 Summer Olympics - Individual Moving Bird; 50 metres,7,518
Diving at the 1980 Summer Olympics - Men's 10 metre platform,32,719
Athletics at the 1912 Summer Olympics - Men's two handed shot put,6,255
Sailing at the 2004 Summer Olympics - Women's Europe,44,450
Weightlifting at the 2012 Summer Olympics – Women's 63 kg,48,764
Swimming at the 2004 Summer Olympics - Women's 100 metre backstroke,44,568
Wrestling at the 1920 Summer Olympics - Men's Greco-Roman featherweight,7,406
Wrestling at the 1992 Summer Olympics - Men's Greco-Roman Featherweight,37,76
Athletics at the 1908 Summer Olympics - Men's 10 mile walk,5,420
Swimming at the 1992 Summer Olympics - Women's 200 metre Individual Medley,37,98
Cycling at the 1900 Summer Olympics - Men's sprint,2,264
Basketball at the 1988 Summer Olympics - Men's tournament,36,623
Boxing at the 1996 Summer Olympics – Featherweight,40,387
Tennis at the 1992 Summer Olympics - Men's Singles,37,766
Swimming at the 1972 Summer Olympics - Women's 100 metre breaststroke,27,588
Cycling at the 1932 Summer Olympics - Men's Individual Time Trial,13,25
Weightlifting at the 2000 Summer Olympics – Women's 53 kg,42,508
Basketball at the 1988 Summer Olympics - Women's tournament,36,471
Speed Skating at the 1948 Winter Olympics - Men's 1500m,17,359
Badminton at the 2008 Summer Olympics - Men's singles,46,742
Canoeing at the 1992 Summer Olympics - Men's C-1 500 metres,37,744
Canoeing at the 1960 Summer Olympics - Men's C-1 1000 metres,22,259
Canoeing at the 1996 Summer Olympics - Men's K-1 500 metres,40,763
Wrestling at the 2004 Summer Olympics - Men's Freestyle Middleweight,44,92
Athletics at the 2008 Summer Olympics - Men's triple jump,46,641
Rowing at the 2012 Summer Olympics – Men's single sculls,48,2
Shooting at the 1896 Summer Olympics - Men's free pistol,1,189
Swimming at the 1896 Summer Olympics - Men's 1200 metre freestyle,1,80
Athletics at the 1936 Summer Olympics – Women's high jump,14,231
Tennis at the 1988 Summer Olympics - Women's Singles,36,470
Skeleton at the 2002 Winter Olympics – Women's,43,221
Swimming at the 1976 Summer Olympics - Women's 200 metre butterfly,30,250
Athletics at the 1904 Summer Olympics - Men's pole vault,3,587
Athletics at the 1956 Summer Olympics - Women's Javelin Throw,20,229
Badminton at the 2004 Summer Olympics - Men's singles,44,742
Athletics at the 1996 Summer Olympics - Women's triple jump,40,708
Boxing at the 1988 Summer Olympics - Bantamweight,36,326
Athletics at the 1900 Summer Olympics - Men's 4000 metre steeplechase,2,291
Cycling at the 1924 Summer Olympics – Men's sprint,8,264
Biathlon at the 2002 Winter Olympics - Women's 10 km pursuit,43,735
Wrestling at the 1984 Summer Olympics - Men's Greco-Roman Featherweight,33,76
Athletics at the 1980 Summer Olympics - Men's discus throw,32,60
Weightlifting at the 1920 Summer Olympics - Men's Featherweight 60 kg,7,591
Taekwondo at the 2000 Summer Olympics - Men's 80 kg,42,782
Tennis at the 2008 Summer Olympics - Men's Doubles,46,596
Wrestling at the 2008 Summer Olympics - Men's Greco-Roman Featherweight,46,759
Athletics at the 2004 Summer Olympics - Women's 20 km Walk,44,352
Wrestling at the 2004 Summer Olympics - Women's Freestyle Middleweight,44,571
Diving at the 1960 Summer Olympics - Women's 10 metre platform,22,305
Diving at the 2000 Summer Olympics - Men's 3 metre springboard,42,710
Athletics at the 1920 Summer Olympics - Men's 200 metres,7,157
Fencing at the 1904 Summer Olympics - Men's foil,3,96
Diving at the 1904 Summer Olympics - Plunge for distance,3,639
Cycling at the 1964 Summer Olympics - Men's individual pursuit,24,190
Gymnastics at the 1904 Summer Olympics - Men's triathlon,3,713
Gymnastics at the 1904 Summer Olympics - Men's Horizontal Bar,3,701
Athletics at the 1960 Summer Olympics - Men's 3000 metre steeplechase,22,510
Wrestling at the 1908 Summer Olympics - Greco-Roman super heavyweight,5,714
Shooting at the 1924 Summer Olympics - Men's 600 metre free rifle,8,491
Swimming at the 1980 Summer Olympics - Men's 1500 metre freestyle,32,704
Wrestling at the 1988 Summer Olympics - Men's freestyle Flyweight,36,374
Fencing at the 2008 Summer Olympics - Men's team sabre,46,271
Weightlifting at the 2008 Summer Olympics - Men's Light Heavyweight 77-85 kg,46,703
Swimming at the 2004 Summer Olympics - Men's 200 metre breaststroke,44,4
Canoeing at the 1948 Summer Olympics - Men's K-1 10000 metres,16,160
Athletics at the 1984 Summer Olympics - Women's 400 metres hurdles,33,693
Athletics at the 2008 Summer Olympics - Men's javelin throw,46,603
Swimming at the 1904 Summer Olympics - Men's 100 yard freestyle,3,527
Swimming at the 1984 Summer Olympics - Women's 100 metre butterfly,33,335
Athletics at the 1996 Summer Olympics - Women's Marathon,40,62
Cycling at the 1976 Summer Olympics - Men's individual pursuit,30,190
Diving at the 2000 Summer Olympics - Women's synchronized 3 metre springboard,42,339
Swimming at the 1984 Summer Olympics - Men's 100 metre breaststroke,33,142
Athletics at the 1980 Summer Olympics - Men's hammer throw,32,637
Speed skating at the 1960 Winter Olympics - Men's 500m,21,219
Speed skating at the 1960 Winter Olympics - Men's 500m,21,769
Athletics at the 1980 Summer Olympics - Men's 50 km walk,32,170
Speed Skating at the 1998 Winter Olympics - Men’s 1000m,41,292
Speed Skating at the 1998 Winter Olympics - Men’s 1000m,41,606
Figure skating at the 1976 Winter Olympics - Women's Singles,29,61
Figure skating at the 1976 Winter Olympics - Women's Singles,29,191
Athletics at the 1980 Summer Olympics - Women's 100 metres hurdles,32,441
Gymnastics at the 1908 Summer Olympics - Men's artistic individual all-around,5,584
Canoeing at the 1972 Summer Olympics - Men's K-1 1000 metres,27,282
Athletics at the 1924 Summer Olympics – Men's 400 metres,8,665
