teamID,iocCode,name,rank,team,eventID,gameID,disciplineID
3081,AUS,Athletics at the 1956 Summer Olympics - Women's 80m Hurdles,3,Norma Thrower,775,20,453
3082,GRE,Gymnastics at the 2004 Summer Olympics - Men's rings,1,Dimosthenis Tampakos,955,44,58
3083,RUS,Athletics at the 2000 Summer Olympics - Men's javelin throw,3,Sergey Alexandrovich Makarov,852,42,603
3084,ITA,Gymnastics at the 1964 Summer Olympics - Men's Floor Exercises,1,Franco Menichelli,928,24,511
3085,NED,Volleyball at the 1992 Summer Olympics - Women's volleyball,,Marjolein de Jong;Henriëtte Weersing;Linda Moons;Irena Machovcak;Marrit Leenstra;Aafke Hament;Heleen Crielaard;Sandra Wiegers;Cintha Boersma;Kirsten Gleis;Erna Brinkman;Vera Koenen,774,37,103
3086,RUS,Cycling at the 2000 Summer Olympics - Women's Sprint,2,Oksana Grishina,909,42,781
3087,URS,Diving at the 1972 Summer Olympics - Men's 3 metre springboard,1,Vladimir Vasin,727,27,710
3088,GUM,Cycling at the 2000 Summer Olympics - Men's cross-country,,Derek Horton,836,42,3
3089,USA,Diving at the 1984 Summer Olympics - Men's 10 metre platform,1,Greg Louganis,784,33,719
3090,USA,Cycling at the 1904 Summer Olympics - 1/4 mile,2,Burton Downing,665,3,321
3091,AUS,Swimming at the 1960 Summer Olympics – Men's 1500 metre freestyle,1,John Konrads,703,22,704
3092,BEL,Archery at the 1920 Summer Olympics - Individual fixed large bird,1,Edmond Cloetens,881,7,226
3093,USA,Gymnastics at the 1904 Summer Olympics - Men's pommel horse,1,Anton Heida,715,3,306
3094,GDR,Luge at the 1972 Winter Olympics - Men's Singles,2,Harald Ehrig,707,28,111
3095,ARG,Rowing at the 1972 Summer Olympics - Men's Single Sculls,2,Alberto Demiddi,736,27,2
3096,GER,Athletics at the 1912 Summer Olympics - Men's high jump,2,Hans Liesche,780,6,166
3097,HUN,Fencing at the 1948 Summer Olympics - Men's Foil; Individual,3,Lajos Maszlay,710,16,96
3098,URS,Speed Skating at the 1984 Winter Olympics - Women's 1000m,3,Natalya Petruseva,755,34,300
3099,URS,Speed Skating at the 1984 Winter Olympics - Women's 1000m,3,Natalya Petruseva,756,34,778
3100,RUS,Athletics at the 1996 Summer Olympics - Men's 20 km walk,2,Ilya Markov,970,40,648
3101,FIN,Speed Skating at the 1928 Winter Olympics - Men's 500m,1,Clas Thunberg,856,10,219
3102,FIN,Speed Skating at the 1928 Winter Olympics - Men's 500m,1,Clas Thunberg,857,10,769
3103,USA,Shooting at the 1968 Summer Olympics - Men's 300 metre rifle; three positions,1,Gary Anderson,963,26,242
3104,ITA,Gymnastics at the 1964 Summer Olympics - Men's rings,2,Franco Menichelli,690,24,58
3105,ITA,Athletics at the 1964 Summer Olympics - Men's 400 metre hurdles,3,Salvatore Morale,823,24,646
3106,USA,Athletics at the 1964 Summer Olympics - Men's 400 metre hurdles,1,Rex Cawley,823,24,646
3107,URS,Weightlifting at the 1972 Summer Olympics - Men's Bantamweight 52-56 kg,3,Gennadi Chetin,678,27,550
3108,OOO,Cycling at the 2000 Summer Olympics - Men's cross-country,,Peter Van Den Abeele,836,42,3
3109,URS,Swimming at the 1988 Summer Olympics – Men's 200 metre individual medley,3,Vadim Yaroshchuk,702,36,760
3110,SUI,Cycling at the 2000 Summer Olympics - Men's cross-country,3,Christoph Sauser,836,42,3
3111,DEN,Cycling at the 2000 Summer Olympics - Men's cross-country,,Michael Rasmussen,836,42,3
3112,AUS,Shooting at the 2004 Summer Olympics - Men's Trap,3,Adam Vella,861,44,627
3113,EUA,Wrestling at the 1960 Summer Olympics - Greco-Roman Middleweight,2,Lothar Metz,984,22,673
3114,GBR,Athletics at the 1948 Summer Olympics – Men's marathon,2,Thomas Richards,807,16,661
3115,ROU,Gymnastics at the 1996 Summer Olympics – Women's artistic individual all-around,2,Gina Gogean,865,40,337
3116,JPN,Swimming at the 1936 Summer Olympics - Men's 200 metre breaststroke,1,Tetsuo Hamuro,918,14,4
3117,FRA,Fencing at the 1948 Summer Olympics - Men's Foil; Individual,1,Jehan Buhan,710,16,96
3118,USA,Swimming at the 1996 Summer Olympics - Women's 400 metre Individual Medley,2,Allison Wagner,689,40,613
3119,USA,Athletics at the 1920 Summer Olympics - Men's 400 metre hurdles,3,August Desch,887,7,646
3120,CHI,Equestrian at the 1952 Summer Olympics - Jumping; Individual,2,Oscar Cristi,977,18,210
3121,GBR,Athletics at the 1960 Summer Olympics - Men's 50km Walk,1,Don Thompson,803,22,170
3122,JPN,Judo at the 1976 Summer Olympics - Men's Half-Heavyweight (93kg),1,Kazuhiro Ninomiya,749,30,622
3123,SWE,Diving at the 1924 Summer Olympics - Women's 10 metre platform,3,Hjördis Töpel,714,8,305
3124,GER,Diving at the 1952 Summer Olympics - Men's 10 metre platform,3,Günther Haase,694,18,719
3125,WGE,Judo at the 1988 Summer Olympics - Men's Half Heavyweight (95kg),2,Marc Meiling,685,36,185
3126,USA,Swimming at the 1932 Summer Olympics - Women's 400 metre freestyle,2,Lenore Kight,671,13,649
3127,UTA,Volleyball at the 1992 Summer Olympics - Women's volleyball,2,Tatyana Menshova;Svetlana Korytova;Elena Tyurina;Valentina Ogienko;Marina Nikulina;Svetlana Vassilevskaya;Galina Lebedeva;Natalya Morozova;Elena Chebukina;Evgenya Artamonova;Irina Smirnova;Tatyana Sidorenko,774,37,103
3128,ITA,Alpine Skiing at the 1998 Winter Olympics -Women's Giant Slalom,1,Deborah Compagnoni,758,41,396
3129,USA,Diving at the 1976 Summer Olympics - Men's 3 metre springboard,1,Phil Boggs,968,30,710
3130,NOR,Cross-Country Skiing at the 1992 Winter Olympics - Men's 30km,3,Terje Langli,745,38,593
3131,CAN,Cycling at the 1996 Summer Olympics - Men's points race,2,Brian Walton,781,40,573
3132,JPN,Swimming at the 1932 Summer Olympics - Men's 1500 metre freestyle,1,Kusuo Kitamura,915,13,704
3133,USA,Sailing at the 1964 Summer Olympics - Finn,2,Peter Barrett,792,24,551
3134,BEL,Cycling at the 2000 Summer Olympics - Men's cross-country,,Roel Paulissen,836,42,3
3135,FRA,Croquet at the 1900 Summer Olympics - Singles; one ball,1,Aumoitte,838,2,629
3136,MGL,Wrestling at the 1980 Summer Olympics - Men's Freestyle Bantamweight,3,Dugarsuren Ouinbold,939,32,532
3137,FRA,Cycling at the 1948 Summer Olympics - Men's 1000m Time Trial,1,Jacques Dupont,916,16,520
3138,TJK,Judo at the 2008 Summer Olympics – Men's Lightweight 73 kg,3,Rasul Boqiev,990,46,602
3139,HUN,Boxing at the 1972 Summer Olympics - Welterweight,2,János Kajdi,744,27,548
3140,ARG,Boxing at the 1948 Summer Olympics - Flyweight,1,Pascual Pérez,912,16,451
3141,AUT,Swimming at the 1896 Summer Olympics - Men's 500 metre freestyle,1,Paul Neumann,752,1,715
3142,FIN,Athletics at the 1920 Summer Olympics - Men's pentathlon,1,Eero Lehtonen,957,7,182
3143,PRK,Wrestling at the 1980 Summer Olympics - Men's freestyle Light Flyweight,2,Se Hong Jang,848,32,558
3144,MGL,Wrestling at the 1968 Summer Olympics - Men's freestyle flyweight,3,Surenjav Sukhbataar,919,26,675
3145,GER,Shooting at the 1992 Summer Olympics - Men's 25 metre rapid fire pistol,1,Ralf Schumann,833,37,509
3146,USA,Athletics at the 1996 Summer Olympics - Men's decathlon,1,Dan O'Brien,879,40,684
3147,HUN,Swimming at the 1952 Summer Olympics - 400 metre Freestyle Women,2,Éva Novák-Gerard,750,18,649
3148,FIN,Ski Jumping at the 1964 Winter Olympics - Normal Hill,1,Veikko Kankkonen,904,23,566
3149,FRA,Judo at the 1992 Summer Olympics - Women's Heavyweight,3,Natalia Lupino,901,37,140
3150,USA,Athletics at the 1920 Summer Olympics - Men's 400 metre hurdles,1,Frank Loomis,887,7,646
3151,AUS,Cycling at the 1956 Summer Olympics - Men's sprint,3,Richard Francis Ploog,931,20,264
3152,JPN,Gymnastics at the 1972 Summer Olympics – Men's pommel horse,2,Sawao Kato,742,27,306
3153,SUI,Cycling at the 2000 Summer Olympics - Men's cross-country,,Thomas Hochstrasser,836,42,3
3154,KOR,Wrestling at the 1988 Summer Olympics - Men's freestyle Middleweight,1,Han Myung-Woo,846,36,745
3155,CHN,Diving at the 1988 Summer Olympics - Men's 3 metre springboard,3,Li Deliang,778,36,710
3156,GDR,Swimming at the 1976 Summer Olympics - Women's 4 x 100 metre freestyle relay,2,Claudia Hempel;Kornelia Ender;Petra Priemer;Andrea Pollack,876,30,338
3157,FIN,Wrestling at the 1920 Summer Olympics - Men's Greco-Roman Lightweight,2,Taavi Tamminen,944,7,723
3158,CHN,Weightlifting at the 1984 Summer Olympics - Men's Lightweight 60-67.5 kg,1,Yao Jingyuan,720,33,389
3159,URS,Diving at the 1976 Summer Olympics - Men's 3 metre springboard,3,Aleksandr Kosenkov,968,30,710
3160,DEN,Equestrian at the 1956 Summer Olympics - Dressage; Individual,2,Lis Hartel,978,20,232
3161,MGL,Wrestling at the 1972 Summer Olympics - Men's Freestyle Heavyweight,2,Khorloo Baianmunkh,913,27,114
3162,RUS,Weightlifting at the 2008 Summer Olympics - Men's Heavyweight 94 - 105 kg,3,Dmitry Lapikov,768,46,168
3163,AUT,Alpine Skiing at the 1992 Winter Olympics - Women's Slalom,1,Petra Kronberger,899,38,733
3164,GBR,Boxing at the 2004 Summer Olympics - Lightweight,2,Amir Khan,897,44,97
3165,CHN,Judo at the 2004 Summer Olympics - Women's 70 kg,3,Qin Dongya,883,44,589
3166,IRL,Equestrian at the 2012 Summer Olympics - Individual jumping,3,Cian O'Connor,733,48,233
3167,GRE,Fencing at the 1896 Summer Olympics - Men's masters foil,1,Leonidas Pyrgos,874,1,373
3168,AUS,Swimming at the 1932 Summer Olympics - Women's 100 metre backstroke,2,Bonnie Mealing,673,13,568
3169,FIN,Athletics at the 1924 Summer Olympics – Men's 10000 metres,3,Eero Berg,831,8,251
3170,ROU,Gymnastics at the 1988 Summer Olympics – Women's uneven bars,1,Daniela Siliva?,979,36,257
3171,USA,Gymnastics at the 1904 Summer Olympics - Men's pommel horse,3,William Merz,715,3,306
3172,SWE,Wrestling at the 1948 Summer Olympics - Men's Freestyle Lightweight,2,Gösta Frändfors,789,16,758
3173,HUN,Wrestling at the 1972 Summer Olympics - Men's Freestyle Heavyweight,3,Jozsef Csatari,913,27,114
3174,SWE,Shooting at the 1952 Summer Olympics - Trap,2,Knut Holmqvist,786,18,22
3175,URS,Wrestling at the 1952 Summer Olympics - Greco-Roman Middleweight,3,Nikolay Belov,974,18,673
3176,AUT,Figure Skating at the 1948 Winter Olympics - Men's Singles,3,Edi Rada,799,17,567
3177,SWE,Boxing at the 1948 Summer Olympics - Heavyweight,2,Gunnar Nilsson,738,16,174
3178,GBR,Judo at the 1988 Summer Olympics - Men's Half Heavyweight (95kg),3,Dennis Stewart,685,36,185
3179,SUI,Alpine Skiing at the 1994 Winter Olympics - Men's Giant Slalom,2,Urs Kälin,741,39,501
3180,CHI,Athletics at the 1928 Summer Olympics - Men's Marathon,2,Manuel Plaza,871,11,661
3181,EUA,Equestrian at the 1956 Summer Olympics - Dressage; Individual,3,Liselott Linsenhoff,978,20,232
3182,USA,Athletics at the 1924 Summer Olympics – Men's 200 metres,2,Charlie Paddock,914,8,157
3183,URS,Boxing at the 1956 Summer Olympics - Light Heavyweight,3,Romualdas Murauskas,748,20,440
3184,HUN,Fencing at the 1968 Summer Olympics - Women's Foil; Individual,3,Ildiko Rejto-Ujlaki,713,26,65
3185,GER,Athletics at the 1992 Summer Olympics - Women's Javelin Throw,3,Karen Forkel,930,37,229
3186,JPN,Gymnastics at the 1964 Summer Olympics - Men's rings,1,Takuji Hayata,690,24,58
3187,WGE,Athletics at the 1972 Summer Olympics - Men's 50 km Walk,1,Bernd Kannenberg,753,27,170
3188,URS,Shooting at the 1968 Summer Olympics - Men's 300 metre rifle; three positions,2,Valentin Kornev,963,26,242
3189,JPN,Cycling at the 2000 Summer Olympics - Men's cross-country,,Raita Suzuki,836,42,3
3190,WGE,Cycling at the 1972 Summer Olympics - Men's Individual Pursuit,3,Hans Lutz,680,27,190
3191,ITA,Shooting at the 2004 Summer Olympics - Men's Trap,2,Giovanni Pellielo,861,44,627
3192,USA,Figure skating at the 2010 Winter Olympics – Ice dancing,2,Charlie White;Meryl Davis,819,47,130
3193,HUN,Athletics at the 1968 Summer Olympics - Women's Discus Throw,3,Jolán Kleiber,905,26,196
3194,HUN,Boxing at the 1948 Summer Olympics - Bantamweight,1,Tibor Csík,672,16,326
3195,GBR,Shooting at the 1912 Summer Olympics - Men's 50 metre rifle; prone,2,William Milne,724,6,52
3196,KOR,Weightlifting at the 1992 Summer Olympics - Men's Bantamweight 52-56 kg,1,Byung-Kwan Chun,785,37,550
3197,KOR,Shooting at the 1992 Summer Olympics - Women's 10 metre air rifle,1,Kab-Soon Yeo,845,37,330
3198,ROU,Athletics at the 1968 Summer Olympics - Women's Discus Throw,1,Lia Manoliu,905,26,196
3199,KAZ,Biathlon at the 2010 Winter Olympics – Women's individual,2,Elena Khrustaleva,1079,47,409
3200,JPN,Judo at the 1972 Summer Olympics - Men's Half Middleweight (70kg),1,Toyokazu Nomura,1248,27,595
3201,ITA,Boxing at the 2004 Summer Olympics - Super Heavyweight,3,Roberto Cammarelle,1094,44,63
3202,FRA,Athletics at the 1900 Summer Olympics - Men's 1500 metres,2,Henri Deloge,1167,2,311
3203,NZL,Rowing at the 2000 Summer Olympics - Men's  Single Sculls,1,Rob Waddell,1253,42,2
3204,USA,Athletics at the 1920 Summer Olympics - Men's 100 metres,1,Charlie Paddock,1066,7,312
3205,URS,Shooting at the 1988 Summer Olympics - Men's 50 metre rifle; three positions,3,Kirill Ivanov,1120,36,697
3206,GBR,Tennis at the 1900 Summer Olympics - Men's Singles,1,Lawrence Doherty,1071,2,766
3207,CAN,Diving at the 2000 Summer Olympics - Women's 10 metre platform,3,Anne Montminy,1052,42,305
3208,JPN,Volleyball at the 2000 Summer Olympics - Women's beach volleyball,,Rii Seike;Yuki Ishizaka,1207,42,167
3209,BRA,Volleyball at the 2000 Summer Olympics - Men's volleyball,,Nalbert Betancourt;Giba;Alexandre Samuel;Dante Amaral;Maurício Lima;Gustavo Endres;Max Pereira;Douglas Chiarotti;Marcelo Elgarten;Giovane Gavio;Gilmar Teixeira;André Heller,1204,42,388
3210,RUS,Volleyball at the 2000 Summer Olympics - Women's volleyball,2,Elizaveta Tichtchenko;Natalya Morozova;Evgenya Artamonova;Inessa Korkmaz;Elena Tyurina;Elena Godina;Olga Potachova;Lioubov Chachkova;Tatyana Gratcheva;Anastassia Belikova;Elena Vassilevskaya;Ekaterina Gamova,1051,42,103
3211,AUT,Alpine skiing at the 2006 Winter Olympics - Women's Combined,2,Marlies Schild,1070,45,449
3212,ISL,Athletics at the 1956 Summer Olympics - Men's triple jump,2,Vilhjálmur Einarsson,1065,20,641
3213,USA,Swimming at the 1904 Summer Olympics - Men's 220 yard freestyle,1,Charles Daniels,1159,3,74
3214,AUT,Alpine Skiing at the 1960 Winter Olympics - Men's Giant Slalom,2,Josef Stiegler,1091,21,501
3215,FIN,Sailing at the 1928 Summer Olympics - 12' Dinghy,3,Bertel Broman,1225,11,75
3216,NOR,Speed skating at the 2010 Winter Olympics – Men's 1500 metres,3,Håvard Bøkko,1268,47,359
3217,USA,Basketball at the 2004 Summer Olympics - Men's basketball,3,Dwyane Wade;Lamar Odom;Emeka Okafor;Stephon Marbury;Tim Duncan;Carmelo Anthony;Carlos Boozer;Shawn Marion;LeBron James;Richard Jefferson;Amare Stoudemire;Allen Iverson,1063,44,623
3218,AUS,Diving at the 2004 Summer Olympics - Men's synchronized 10 metre platform,3,Mathew Helm;Robert Newbery,1290,44,329
3219,USA,Wrestling at the 1924 Summer Olympics - Men's Freestyle Featherweight,2,Chester Newton,1216,8,521
3220,USA,Shooting at the 1896 Summer Olympics - Men's 25 metre military pistol,2,Sumner Paine,1039,1,213
3221,RUS,Biathlon at the 2006 Winter Olympics – Women's pursuit,3,Albina Akhatova,1180,45,735
3222,IRI,Wrestling at the 1996 Summer Olympics - Men's freestyle Middleweight,3,Amir Reza Khadem Azghadi,1152,40,745
3223,RSA,Boxing at the 1924 Summer Olympics - Bantamweight,1,William Smith,1153,8,216
3224,ITA,Athletics at the 1908 Summer Olympics - Men's 800 metres,2,Emilio Lunghi,1197,5,414
3225,UKR,Boxing at the 2012 Summer Olympics – Men's light welterweight,2,Denys Berinchyk,1032,48,657
3226,DEN,Badminton at the 2000 Summer Olympics Women's Singles,2,Camilla Martin,1309,42,333
3227,DEN,Swimming at the 1988 Summer Olympics – Men's 200 metre butterfly,2,Benny Nielsen,1270,36,685
3228,URS,Gymnastics at the 1968 Summer Olympics – Women's balance beam,1,Natalia Kuchinskaya,1080,26,707
3229,FIN,Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Middleweight,2,Arthur Lindfors,1214,8,298
3230,GBR,Canoeing at the 2004 Summer Olympics - Men's slalom K-1,2,Campbell Walsh,1075,44,447
3231,USA,Wrestling at the 1984 Summer Olympics Men's Freestyle Bantamweight,2,Barry Davis,1139,33,532
3232,USA,Canoeing at the 1948 Summer Olympics - Men's C-1 10000 metres,2,Frank Havens,1266,16,590
3233,URS,Gymnastics at the 1960 Summer Olympics – Men's vault,3,Vladimir Portnoi,1031,22,654
3234,USA,Swimming at the 1920 Summer Olympics - Women's 300 metre freestyle,2,Margaret Woodbridge,1020,7,276
3235,USA,Athletics at the 2008 Summer Olympics - Men's 110 metre hurdles,2,David Payne,1262,46,38
3236,ITA,Athletics at the 1984 Summer Olympics - Men's 10000 metres,1,Alberto Cova,1149,33,251
3237,KEN,Athletics at the 1984 Summer Olympics - Men's 10000 metres,3,Michael Musyoki,1149,33,251
3238,USA,Diving at the 1936 Summer Olympics - Women's 3 metre springboard,1,Marjorie Gestring,1286,14,699
3239,AUS,Swimming at the 1960 Summer Olympics – Men's 400 metre freestyle,3,John Konrads,1295,22,6
3240,USA,Skeleton at the 1948 Winter Olympics - Men's Skeleton,2,John Heaton,1231,17,434
3241,SWE,Athletics at the 1908 Summer Olympics - Men's 5 miles,3,Johan Svanberg,1305,5,217
3242,IRI,Wrestling at the 1952 Summer Olympics - Men's Freestyle Lightweight,3,Jahanbakht Tofiq,1238,18,758
3243,POL,Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Welterweight,3,Józef Tracz,1135,36,495
3244,USA,Athletics at the 1952 Summer Olympics - Men's 3000 metre Steeplechase,1,Horace Ashenfelter,1082,18,510
3245,URS,Gymnastics at the 1952 Summer Olympics - Women's Uneven Bars,2,Maria Gorokhovskaya,1089,18,257
3246,AUT,Athletics at the 1948 Summer Olympics – Women's shot put,3,Ina Schäffer,1012,16,554
3247,GBR,Swimming at the 1976 Summer Olympics - Men's 200 metre breaststroke,1,David Wilkie,1095,30,4
3248,FRA,Boxing at the 1964 Summer Olympics - Light middleweight,2,Joseph Gonzales,1280,24,131
3249,SUI,Equestrian at the 1964 Summer Olympics - Dressage; Individual,1,Henri Chammartin,1068,24,232
3250,AUT,Alpine Skiing at the 1960 Winter Olympics - Men's Giant Slalom,3,Ernst Hinterseer,1091,21,501
3251,BEL,Judo at the 2000 Summer Olympics - Women's 48 kg,3,Ann Simons,1027,42,195
3252,GER,Rowing at the 2000 Summer Olympics - Men's  Single Sculls,3,Marcel Hacker,1253,42,2
3253,AUS,Cycling at the 2004 Summer Olympics - Women's Sprint,3,Anna Meares,1300,44,781
3254,SWE,Ice hockey at the 2006 Winter Olympics – Men’s Team,1,Mats Sundin;Fredrik Modin;Kenny Jönsson;Christian Bäckman;Nicklas Lidström;Henrik Lundqvist;Henrik Zetterberg;Tomas Holmström;Stefan Liv;Daniel Alfredsson;Per Johan Axelsson;Samuel Påhlsson;Henrik Sedin;Mattias Öhlund;Mika Hannula;Daniel Tjärnqvist;Niclas Hävelid;Mikael Tellqvist;Jörgen Jönsson;Niklas Kronwall;Mikael Samuelsson;Daniel Sedin;Ronnie Sundin;Peter Forsberg,1320,45,269
3255,CHN,Gymnastics at the 2012 Summer Olympics – Men's trampoline,3,Lu Chunlong,1277,48,237
3256,INA,Weightlifting at the 2012 Summer Olympics – Men's 62 kg,3,Irawan Eko Yuli,1034,48,342
3257,KOR,Short Track Speed Skating at the 1998 Winter Olympics - Women's 500m,3,Chun Lee-kyung,1310,41,294
3258,FIN,Wrestling at the 1928 Summer Olympics - Men's Freestyle Featherweight,2,Kustaa Pihlajamäki,1223,11,521
3259,SWE,Equestrian at the 1920 Summer Olympics - Dressage; Individual,1,Janne Lundblad,1289,7,232
3260,BUL,Wrestling at the 1976 Summer Olympics - Men's Greco-Roman Super Heavyweight,2,Alexander Tomov,1314,30,395
3261,USA,Speed Skating at the 1980 Winter Olympics - Men's 500m,1,Eric Heiden,1085,31,219
3262,USA,Speed Skating at the 1980 Winter Olympics - Men's 500m,1,Eric Heiden,1086,31,769
3263,SWE,Swimming at the 2000 Summer Olympics - Men's 100 metre butterfly,1,Lars Frölander,1288,42,652
3264,KOR,Speed skating at the 2010 Winter Olympics – Men's 10000 metres,1,Seung-Hoon Lee,1267,47,737
